CustomerId,FirstTransactionDate,FirstChannel,FirstTransactionYear
c0d57cc734d6e,2021/03/19,官網,2021
c1d54c672523d,2021/03/19,官網,2021
c2a8a9c732e95,2021/03/19,官網,2021
c2e437a735a0d,2021/03/19,官網,2021
c3d7a1a72d048,2021/03/19,官網,2021
c3d7a2672d833,2021/03/19,官網,2021
c3e4d63737633,2021/03/19,官網,2021
c6c3f9430fdb0,2021/03/19,官網,2021
c13ec4a72f052,2021/03/19,官網,2021
c111db0730a97,2021/03/19,官網,2021
c111df5734b86,2021/03/19,官網,2021
c365f6672bffd,2021/03/19,官網,2021
c513d78736e6e,2021/03/19,官網,2021
c21809a732905,2021/03/19,官網,2021
c86920f732f8b,2021/03/19,官網,2021
c4582464ab3f9,2021/03/19,官網,2021
c5596787374fc,2021/03/19,官網,2021
cabae1e72d97d,2021/03/19,官網,2021
cc82464738bff,2021/03/19,官網,2021
cc824667390b0,2021/03/19,官網,2021
cc82451737751,2021/03/19,官網,2021
cd4efa2736f83,2021/03/19,官網,2021
cdceb5a732b95,2021/03/19,官網,2021
ce95b9acbec6e,2021/03/19,官網,2021
ce654fd72e4f3,2021/03/19,官網,2021
ce7499d72d611,2021/03/19,官網,2021
ce74978725f9f,2021/03/19,官網,2021
cedd466739054,2021/03/19,官網,2021
c2e2596716b03,2021/03/19,新竹巨城門市,2021
cbd6815734e0b,2021/03/19,高雄巨蛋門市,2021
c775acf74c22a,2021/03/20,台中勤美門市,2021
c1932fe745ac2,2021/03/20,台中勤美門市,2021
c1937647484e5,2021/03/20,台中勤美門市,2021
cbd763f748f51,2021/03/20,台中勤美門市,2021
c26a53c74c396,2021/03/20,台北京站門市,2021
c76e4da747c8d,2021/03/20,台北京站門市,2021
c26a33c74b10f,2021/03/20,台北信義門市,2021
c70f745749c12,2021/03/20,台北信義門市,2021
c0204d474b6cf,2021/03/20,台北信義門市,2021
c97fccad837ce,2021/03/20,台北南西門市,2021
c269de0747dc4,2021/03/20,台北南西門市,2021
c2699b074587c,2021/03/20,台北南西門市,2021
cacd330ce18e3,2021/03/20,台北南西門市,2021
cb72a9b74c3dc,2021/03/20,台北南西門市,2021
c269803744bc3,2021/03/20,台北統一門市,2021
cbd683b734ef7,2021/03/20,台北統一門市,2021
cd49a236f9ce6,2021/03/20,台北統一門市,2021
c0c8bdc741ff5,2021/03/20,官網,2021
c0d5830742beb,2021/03/20,官網,2021
c0e517174b057,2021/03/20,官網,2021
c0f9aa074b83c,2021/03/20,官網,2021
c1bd6c0748ac1,2021/03/20,官網,2021
c1f610c745917,2021/03/20,官網,2021
c2e43c5740740,2021/03/20,官網,2021
c3a3cb47485f9,2021/03/20,官網,2021
c3e4d7373cdc2,2021/03/20,官網,2021
c3e4d98740e8d,2021/03/20,官網,2021
c5bc38674cd7f,2021/03/20,官網,2021
c8f58e374419a,2021/03/20,官網,2021
c8f590f747e58,2021/03/20,官網,2021
c9a0b1e314a87,2021/03/20,官網,2021
c70f7397482ca,2021/03/20,官網,2021
c78f51174c118,2021/03/20,官網,2021
c007a0270a2a6,2021/03/20,官網,2021
c518d5d74a829,2021/03/20,官網,2021
c1780c0748516,2021/03/20,官網,2021
c5596a67421f5,2021/03/20,官網,2021
c80319474c115,2021/03/20,官網,2021
cb72aa274cbf1,2021/03/20,官網,2021
cc3f1e973e14f,2021/03/20,官網,2021
cc3f215742dd8,2021/03/20,官網,2021
cc3f2207425df,2021/03/20,官網,2021
cc9624fcb8e6e,2021/03/20,官網,2021
cca75b374631e,2021/03/20,官網,2021
ccb38e474b056,2021/03/20,官網,2021
cd4efab73a84b,2021/03/20,官網,2021
cd4efcd742a52,2021/03/20,官網,2021
cedd45e7394d1,2021/03/20,官網,2021
cee37a773df46,2021/03/20,官網,2021
cf1a486691f38,2021/03/20,官網,2021
c59b81574b9a2,2021/03/20,新竹巨城門市,2021
c31154a74bfcd,2021/03/20,新竹巨城門市,2021
cca75d074a5f9,2021/03/20,新竹巨城門市,2021
c1df60e75e5bb,2021/03/21,台中勤美門市,2021
c26ad5675c777,2021/03/21,台中勤美門市,2021
cb72af075c45b,2021/03/21,台北南西門市,2021
cdfd4dc76160f,2021/03/21,台北南西門市,2021
c1de89174c024,2021/03/21,台北統一門市,2021
c775aa474c022,2021/03/21,台北統一門市,2021
c0f9ac874fd4a,2021/03/21,官網,2021
c0f9aeb75ac7f,2021/03/21,官網,2021
c5bc3ad75795b,2021/03/21,官網,2021
c5bc3b27560bd,2021/03/21,官網,2021
c8e067a7576c8,2021/03/21,官網,2021
c06d8ac75b89d,2021/03/21,官網,2021
c59b86375ad63,2021/03/21,官網,2021
c59b8347570ec,2021/03/21,官網,2021
c61eb537616ab,2021/03/21,官網,2021
c78f56a75ab80,2021/03/21,官網,2021
c78f55275a421,2021/03/21,官網,2021
c90d6f9758904,2021/03/21,官網,2021
c98ffd374da6f,2021/03/21,官網,2021
c98ffd674f9b4,2021/03/21,官網,2021
c4880aa7519b9,2021/03/21,官網,2021
c4880bd757881,2021/03/21,官網,2021
c4880c47584ee,2021/03/21,官網,2021
c4880d675cbd0,2021/03/21,官網,2021
c4880d875cced,2021/03/21,官網,2021
c4880d975a13f,2021/03/21,官網,2021
c4880f175fcc4,2021/03/21,官網,2021
c8031d1758d46,2021/03/21,官網,2021
c8031f275fe8b,2021/03/21,官網,2021
c31158a75c05c,2021/03/21,官網,2021
c66702b75746a,2021/03/21,官網,2021
c66707f7613ec,2021/03/21,官網,2021
c80320976066b,2021/03/21,官網,2021
ca49e7575aa22,2021/03/21,官網,2021
ca49ead7629a1,2021/03/21,官網,2021
cb72ab774e992,2021/03/21,官網,2021
cb72b0b75f58a,2021/03/21,官網,2021
cc3f1de736faa,2021/03/21,官網,2021
ccd40ee754f83,2021/03/21,官網,2021
ccd40ef74e808,2021/03/21,官網,2021
cdf180274f012,2021/03/21,官網,2021
cdf182375764f,2021/03/21,官網,2021
cdfd4da74ec0e,2021/03/21,官網,2021
cdfd4de7548cd,2021/03/21,官網,2021
cdfd4e9756922,2021/03/21,官網,2021
cdfd50575ada4,2021/03/21,官網,2021
cdfd51475a92c,2021/03/21,官網,2021
cdfd52775ced9,2021/03/21,官網,2021
c33a2a246765a,2021/03/21,新竹巨城門市,2021
c8031e575b7b6,2021/03/21,新竹巨城門市,2021
c99000f759e18,2021/03/21,新竹巨城門市,2021
c66704675cac5,2021/03/21,新竹巨城門市,2021
c0f9b16760042,2021/03/21,高雄巨蛋門市,2021
c0204e975a39a,2021/03/21,高雄巨蛋門市,2021
cb72ae175a94d,2021/03/21,高雄巨蛋門市,2021
cb72af375be34,2021/03/21,高雄巨蛋門市,2021
c1dfff776f405,2021/03/22,台中勤美門市,2021
c195ebc773581,2021/03/22,台中勤美門市,2021
c0f9b607715e1,2021/03/22,台北京站門市,2021
c78f5fe775166,2021/03/22,台北信義門市,2021
c90d7b0770bb1,2021/03/22,台北信義門市,2021
c7775bb76f8d8,2021/03/22,台北信義門市,2021
ccd4127773005,2021/03/22,台北南西門市,2021
c26c50c775025,2021/03/22,台北統一門市,2021
c195e9f773389,2021/03/22,台北統一門市,2021
c777be877351b,2021/03/22,台北統一門市,2021
cbd9d1d774a55,2021/03/22,台北統一門市,2021
c0f9b80775bfe,2021/03/22,官網,2021
c0f9b98772b4c,2021/03/22,官網,2021
c0f9bce7765b9,2021/03/22,官網,2021
c5bc42d76a525,2021/03/22,官網,2021
c5bc39676d16f,2021/03/22,官網,2021
c5bc482776dc1,2021/03/22,官網,2021
c8e070d76b968,2021/03/22,官網,2021
c9fc790776110,2021/03/22,官網,2021
c06d8a7771ee4,2021/03/22,官網,2021
c06d8f3764e9d,2021/03/22,官網,2021
c06d93c77064b,2021/03/22,官網,2021
c06d976778654,2021/03/22,官網,2021
c16b9b67736e8,2021/03/22,官網,2021
c16b96e768d5a,2021/03/22,官網,2021
c16b99c771738,2021/03/22,官網,2021
c16b999770a5f,2021/03/22,官網,2021
c59b8c1769587,2021/03/22,官網,2021
c78f5bc7670a3,2021/03/22,官網,2021
c78f604775a80,2021/03/22,官網,2021
c78f614777125,2021/03/22,官網,2021
c97ce9b771d3b,2021/03/22,官網,2021
c154f55707fe8,2021/03/22,官網,2021
c316a187768cb,2021/03/22,官網,2021
c0204fd770b2b,2021/03/22,官網,2021
c0205b8772933,2021/03/22,官網,2021
c6670bf77653b,2021/03/22,官網,2021
c7254bf771317,2021/03/22,官網,2021
c02058b76ab3e,2021/03/22,官網,2021
c48818e776794,2021/03/22,官網,2021
c667138777e7a,2021/03/22,官網,2021
c48812676452d,2021/03/22,官網,2021
c66712277608f,2021/03/22,官網,2021
c488183775485,2021/03/22,官網,2021
cae708e68c666,2021/03/22,官網,2021
ccd40f076e2b0,2021/03/22,官網,2021
ccd41ee777988,2021/03/22,官網,2021
cdfd553764393,2021/03/22,官網,2021
ce1a8b7cbfd5a,2021/03/22,官網,2021
cfcdd1a563849,2021/03/22,官網,2021
c06d95b7741c7,2021/03/22,新竹巨城門市,2021
c06d948772276,2021/03/22,新竹巨城門市,2021
c97ce8b76f3a8,2021/03/22,新竹巨城門市,2021
c4880ba77082c,2021/03/22,新竹巨城門市,2021
c667126776674,2021/03/22,新竹巨城門市,2021
c9fc82b783ab9,2021/03/23,台北京站門市,2021
c97cecf776c02,2021/03/23,台北京站門市,2021
c182f30690f3c,2021/03/23,台北信義門市,2021
c488235784105,2021/03/23,台北信義門市,2021
cbc73b578ac7a,2021/03/23,台北南西門市,2021
c0f9c02782de2,2021/03/23,官網,2021
c0f9c277831bd,2021/03/23,官網,2021
c1a2f09785593,2021/03/23,官網,2021
c1b44b178d0bd,2021/03/23,官網,2021
c3c49b778d31d,2021/03/23,官網,2021
c5bc4e278333b,2021/03/23,官網,2021
c5bc4717837b9,2021/03/23,官網,2021
c7a64dc78cdec,2021/03/23,官網,2021
c7ab355785d66,2021/03/23,官網,2021
c7ab37278897b,2021/03/23,官網,2021
c8e06c8778a3a,2021/03/23,官網,2021
c9fc7e7780021,2021/03/23,官網,2021
c9fc830785307,2021/03/23,官網,2021
c16b9ff77e7d7,2021/03/23,官網,2021
c16ba417840e4,2021/03/23,官網,2021
c16ba41783882,2021/03/23,官網,2021
c27e5730d38b9,2021/03/23,官網,2021
c40a8b278201b,2021/03/23,官網,2021
c44e6ed78a951,2021/03/23,官網,2021
c45b3fa78cad9,2021/03/23,官網,2021
c48b81878b34e,2021/03/23,官網,2021
c53f315cd33ab,2021/03/23,官網,2021
c59c45f6d145c,2021/03/23,官網,2021
c90d84f7831f3,2021/03/23,官網,2021
c97cf58783e2b,2021/03/23,官網,2021
c316a3f77925a,2021/03/23,官網,2021
c316a8d782a52,2021/03/23,官網,2021
c316a37779ebe,2021/03/23,官網,2021
c499b18f0712e,2021/03/23,官網,2021
c4880ec776d87,2021/03/23,官網,2021
c5159d377f925,2021/03/23,官網,2021
c7755e878a925,2021/03/23,官網,2021
c02063078400f,2021/03/23,官網,2021
c192262670388,2021/03/23,官網,2021
ca478ef787836,2021/03/23,官網,2021
cad7bf4781d1d,2021/03/23,官網,2021
cc5e80178b180,2021/03/23,官網,2021
cc0868e788575,2021/03/23,官網,2021
cc0200678750d,2021/03/23,官網,2021
ccd4294784f6e,2021/03/23,官網,2021
ce16e2a690b6d,2021/03/23,官網,2021
ceb40dc78a4a0,2021/03/23,官網,2021
c1977c879b646,2021/03/24,台中勤美門市,2021
c1e20eb79aa4c,2021/03/24,台北信義門市,2021
c2ea5f379bb72,2021/03/24,台北信義門市,2021
c883c63799152,2021/03/24,台北信義門市,2021
cf2186779bb69,2021/03/24,台北信義門市,2021
c0f9bdd778fc6,2021/03/24,官網,2021
c2b29fb37997c,2021/03/24,官網,2021
c5bc4b377b88a,2021/03/24,官網,2021
c7afa7179fba6,2021/03/24,官網,2021
c7afa7579ffe3,2021/03/24,官網,2021
c9a04b6797faa,2021/03/24,官網,2021
c9b61177a0f72,2021/03/24,官網,2021
c14c78a797eef,2021/03/24,官網,2021
c14e96079d765,2021/03/24,官網,2021
c14e96579ecb6,2021/03/24,官網,2021
c17ecd7799422,2021/03/24,官網,2021
c24ad4e79fbca,2021/03/24,官網,2021
c24ad4679f013,2021/03/24,官網,2021
c24ad15799536,2021/03/24,官網,2021
c74c5f664235e,2021/03/24,官網,2021
c82a3af79d437,2021/03/24,官網,2021
c91def479f439,2021/03/24,官網,2021
c563ccb799bc4,2021/03/24,官網,2021
c918b4e798c72,2021/03/24,官網,2021
c918b5c797350,2021/03/24,官網,2021
c918b46796d6d,2021/03/24,官網,2021
c2415cd71aac7,2021/03/24,官網,2021
c5606c778f45d,2021/03/24,官網,2021
c8540a379bc5b,2021/03/24,官網,2021
c8540a579bb76,2021/03/24,官網,2021
c9312717a0eae,2021/03/24,官網,2021
c93125579f5f1,2021/03/24,官網,2021
ca2410478f785,2021/03/24,官網,2021
caedaa579cf6d,2021/03/24,官網,2021
caedac97a1c0d,2021/03/24,官網,2021
caedacc7a1aba,2021/03/24,官網,2021
cb66b316c97f5,2021/03/24,官網,2021
cc0d9f679de2e,2021/03/24,官網,2021
cc0da067a0647,2021/03/24,官網,2021
cdb2db4796fe2,2021/03/24,官網,2021
cdce545513b39,2021/03/24,官網,2021
ce2b7e37a2430,2021/03/24,官網,2021
ce2b7e77a02f8,2021/03/24,官網,2021
ced9a65798809,2021/03/24,官網,2021
ced836d791629,2021/03/24,官網,2021
cefc9b4424d97,2021/03/24,官網,2021
cf2186279b4dc,2021/03/24,官網,2021
cf2187379db0d,2021/03/24,官網,2021
cfaa47879907f,2021/03/24,官網,2021
cfb72c8799342,2021/03/24,官網,2021
cfb72da79c91d,2021/03/24,官網,2021
cff606a79ff33,2021/03/24,官網,2021
cbdc5467ae83e,2021/03/25,台中勤美門市,2021
cd60af07b1fee,2021/03/25,台中勤美門市,2021
c4da0f5ee09f1,2021/03/25,台北京站門市,2021
c5c43147afc9a,2021/03/25,台北信義門市,2021
cbffbde7b142a,2021/03/25,台北信義門市,2021
c2ea6357a301c,2021/03/25,官網,2021
c3e4d1f73358d,2021/03/25,官網,2021
c4f6e677aa5d9,2021/03/25,官網,2021
c5bc44776ea4f,2021/03/25,官網,2021
c7afa8f7a8ec0,2021/03/25,官網,2021
c8ca60b7b03bf,2021/03/25,官網,2021
c8ca61f7b1dd3,2021/03/25,官網,2021
c9aed9e7b080a,2021/03/25,官網,2021
c03f88d7abd5a,2021/03/25,官網,2021
c17d5e37b57a8,2021/03/25,官網,2021
c59b900784850,2021/03/25,官網,2021
c92bfa97b6ab3,2021/03/25,官網,2021
c97babd7abd45,2021/03/25,官網,2021
c563c167a3805,2021/03/25,官網,2021
c912ef97aa3a7,2021/03/25,官網,2021
c912f207b226a,2021/03/25,官網,2021
c912f567b6edb,2021/03/25,官網,2021
c928fd47b60b2,2021/03/25,官網,2021
c937f6b7acad3,2021/03/25,官網,2021
c937f627ab695,2021/03/25,官網,2021
c8540de7a3001,2021/03/25,官網,2021
c22230d7aeb22,2021/03/25,官網,2021
ca7b2c37ae820,2021/03/25,官網,2021
ca7b2e17b20fe,2021/03/25,官網,2021
ca059c67b0622,2021/03/25,官網,2021
ca059c97b2b33,2021/03/25,官網,2021
ca059cd7b49d4,2021/03/25,官網,2021
ca059cf7b483e,2021/03/25,官網,2021
ca059f07b611c,2021/03/25,官網,2021
ca950d77b4194,2021/03/25,官網,2021
ca18306fe1e9c,2021/03/25,官網,2021
cb946777b6179,2021/03/25,官網,2021
cb946807b5d23,2021/03/25,官網,2021
cd8aa547ac675,2021/03/25,官網,2021
cd8aa767b1b3f,2021/03/25,官網,2021
cdbb42a7b1050,2021/03/25,官網,2021
cdbb4167ac7e4,2021/03/25,官網,2021
cdbb4517b6672,2021/03/25,官網,2021
cdd13c17aa7fd,2021/03/25,官網,2021
cde9bfa788354,2021/03/25,官網,2021
cfa41d77b65ea,2021/03/25,官網,2021
cfa41db7b68eb,2021/03/25,官網,2021
cfa41977adf04,2021/03/25,官網,2021
cfb84137acea7,2021/03/25,官網,2021
cfb84517b3bc8,2021/03/25,官網,2021
c8ca6177b12cf,2021/03/25,新竹巨城門市,2021
cd0b60df4e0f1,2021/03/25,高雄巨蛋門市,2021
c2cd7327c7ffc,2021/03/26,台中勤美門市,2021
cf1f985692a40,2021/03/26,台中勤美門市,2021
c22aa057c81d3,2021/03/26,台北京站門市,2021
cbd7ba47c8264,2021/03/26,台北京站門市,2021
c058b2e7ca48e,2021/03/26,台北信義門市,2021
cb6786c7c4fe9,2021/03/26,台北信義門市,2021
cc342ed7c2ede,2021/03/26,台北信義門市,2021
cfd47af7ca139,2021/03/26,台北信義門市,2021
c016759f9dcdf,2021/03/26,台北南西門市,2021
ce4ebce5f8ed3,2021/03/26,台北統一門市,2021
c1a276a7c0dab,2021/03/26,官網,2021
c2dde5c7c1320,2021/03/26,官網,2021
c4f8f2f7c5345,2021/03/26,官網,2021
c5c42ff7ad8c9,2021/03/26,官網,2021
c6b2d3a7c201e,2021/03/26,官網,2021
c6b2d337c0e78,2021/03/26,官網,2021
c6b92dc7c0ff1,2021/03/26,官網,2021
c6b92de7c0bff,2021/03/26,官網,2021
c9fe41d7bf94f,2021/03/26,官網,2021
c05cd8a7cc8ab,2021/03/26,官網,2021
c22bb8b7c1835,2021/03/26,官網,2021
c44e6f87c7485,2021/03/26,官網,2021
c64e4067c34ef,2021/03/26,官網,2021
c64e4327c9428,2021/03/26,官網,2021
c75f5847c9d11,2021/03/26,官網,2021
c77e5047cb4d9,2021/03/26,官網,2021
c97ceca776946,2021/03/26,官網,2021
c99dc9d7b8209,2021/03/26,官網,2021
c181c8d7c91d0,2021/03/26,官網,2021
c181c687c4c20,2021/03/26,官網,2021
c428ba77bb03f,2021/03/26,官網,2021
c2999c77cbb6a,2021/03/26,官網,2021
c3115a375c3d5,2021/03/26,官網,2021
c4442b67bc5d6,2021/03/26,官網,2021
c9004e77bf6c8,2021/03/26,官網,2021
c22353e7cb2ec,2021/03/26,官網,2021
c53789b7cc71a,2021/03/26,官網,2021
c62698a7c66eb,2021/03/26,官網,2021
c67198b7c3bf9,2021/03/26,官網,2021
c76010b7c1151,2021/03/26,官網,2021
c6269997c9c53,2021/03/26,官網,2021
c7662557c71df,2021/03/26,官網,2021
ca7b2e57b16d1,2021/03/26,官網,2021
ca53ba67c01c2,2021/03/26,官網,2021
ca53bb07bffcc,2021/03/26,官網,2021
ca3503a7c6af2,2021/03/26,官網,2021
ca350307c64ce,2021/03/26,官網,2021
ca350587cba01,2021/03/26,官網,2021
caf70187c3783,2021/03/26,官網,2021
cb1a3787c5277,2021/03/26,官網,2021
cc1eec37c3632,2021/03/26,官網,2021
cc1eef97cc596,2021/03/26,官網,2021
cc39a727c6118,2021/03/26,官網,2021
cc39a757c593b,2021/03/26,官網,2021
cc456f97c5696,2021/03/26,官網,2021
cd37ea57ca2f9,2021/03/26,官網,2021
ce38af37c46fd,2021/03/26,官網,2021
cf6fcc87b8e8e,2021/03/26,官網,2021
cfcdd52568098,2021/03/26,官網,2021
cfde4e87c1b15,2021/03/26,官網,2021
cfde4e97c124a,2021/03/26,官網,2021
cc1eec57c2d22,2021/03/26,新竹巨城門市,2021
cc456fa7c51cb,2021/03/26,新竹巨城門市,2021
cc457117c8a0b,2021/03/26,高雄巨蛋門市,2021
cb024767dfb6e,2021/03/27,台北京站門市,2021
c4acf0b7dd313,2021/03/27,台北南西門市,2021
c44d972706d20,2021/03/27,台北南西門市,2021
c775b207dcec1,2021/03/27,台北南西門市,2021
c6634b4692ca1,2021/03/27,台北南西門市,2021
ca8f31c7dd3e7,2021/03/27,台北南西門市,2021
cd602bf7d9b36,2021/03/27,台北統一門市,2021
c0e10ce7e15c3,2021/03/27,官網,2021
c0e41a57d978a,2021/03/27,官網,2021
c2a693279dc06,2021/03/27,官網,2021
c3bc54f7dd695,2021/03/27,官網,2021
c4acf137de844,2021/03/27,官網,2021
c6df8a27e20eb,2021/03/27,官網,2021
c6e0d8a7d370c,2021/03/27,官網,2021
c7f17e5479822,2021/03/27,官網,2021
c05cdb77d57fb,2021/03/27,官網,2021
c17c9b17d79bc,2021/03/27,官網,2021
c17c9987d5f33,2021/03/27,官網,2021
c22a2fe3d706c,2021/03/27,官網,2021
c64e4d27dad1e,2021/03/27,官網,2021
c77e53c7d63ec,2021/03/27,官網,2021
c88fd0e7e0355,2021/03/27,官網,2021
c94e17e7db6ca,2021/03/27,官網,2021
c181cc77d6a54,2021/03/27,官網,2021
c775b3d7df8ce,2021/03/27,官網,2021
c909fab7d83d6,2021/03/27,官網,2021
c3115fa76c16b,2021/03/27,官網,2021
c5378c37d63e1,2021/03/27,官網,2021
c26414d7d51b3,2021/03/27,官網,2021
c94096b7e17a6,2021/03/27,官網,2021
ca1b60b7e1bc0,2021/03/27,官網,2021
ca8f2f47d9b46,2021/03/27,官網,2021
ca8f3007db209,2021/03/27,官網,2021
ca8f3077dbdf9,2021/03/27,官網,2021
ca350817d6472,2021/03/27,官網,2021
cab350b7dd6dc,2021/03/27,官網,2021
cab35037dc1fb,2021/03/27,官網,2021
caf70817d3018,2021/03/27,官網,2021
cb024647dc85a,2021/03/27,官網,2021
cc42aaa7e1d19,2021/03/27,官網,2021
cca962c7d607b,2021/03/27,官網,2021
cca96607d4df3,2021/03/27,官網,2021
cd67fec68f4ce,2021/03/27,官網,2021
ce607cf7d6fec,2021/03/27,官網,2021
ce607d37d5c94,2021/03/27,官網,2021
ce6676a7dd4c4,2021/03/27,官網,2021
ce121677e19e7,2021/03/27,官網,2021
cf05b0c7d9d41,2021/03/27,官網,2021
cf05b177dcef9,2021/03/27,官網,2021
cf992387d4844,2021/03/27,官網,2021
cfc3446fb0643,2021/03/27,官網,2021
c0c08f37dfe7c,2021/03/28,台中勤美門市,2021
cf96c3f7f0c8c,2021/03/28,台中勤美門市,2021
cce37fe7f1df0,2021/03/28,台北信義門市,2021
cd5b20e7ef7cf,2021/03/28,台北信義門市,2021
c0c11607f43d4,2021/03/28,台北南西門市,2021
c53f34ccd33c0,2021/03/28,台北南西門市,2021
c4099ae7f0411,2021/03/28,台北統一門市,2021
cd5b2417efb6b,2021/03/28,台北統一門市,2021
c0da26e7ec12f,2021/03/28,官網,2021
c1c4b2d7f5535,2021/03/28,官網,2021
c4c3d037f0f0c,2021/03/28,官網,2021
c5d46dc7f4a79,2021/03/28,官網,2021
c5f8b650717f5,2021/03/28,官網,2021
c6df8997e05da,2021/03/28,官網,2021
c7afaa17a310e,2021/03/28,官網,2021
c9cd25b7f19b2,2021/03/28,官網,2021
c00e5767ecaab,2021/03/28,官網,2021
c06d8bd75cf4d,2021/03/28,官網,2021
c85c6c07e61f0,2021/03/28,官網,2021
c85c6e27f0d6b,2021/03/28,官網,2021
c86fde27e3d8f,2021/03/28,官網,2021
c88fd2a7e4769,2021/03/28,官網,2021
c073a0b7e24bb,2021/03/28,官網,2021
c237b2c7ec6d9,2021/03/28,官網,2021
c680ba57f6e52,2021/03/28,官網,2021
c694a667f4a2f,2021/03/28,官網,2021
c4169d47eebc8,2021/03/28,官網,2021
c7041fe7f3c39,2021/03/28,官網,2021
c40998c7eb5f9,2021/03/28,官網,2021
c70420a7f4408,2021/03/28,官網,2021
c9776894d932d,2021/03/28,官網,2021
ca1b63f7ee37e,2021/03/28,官網,2021
ca1b6207ea208,2021/03/28,官網,2021
ca1b6507ef4a6,2021/03/28,官網,2021
ca721177f2520,2021/03/28,官網,2021
cacdbbd7238c9,2021/03/28,官網,2021
caeef407f5342,2021/03/28,官網,2021
cb51ba97f306b,2021/03/28,官網,2021
cb946797b74c8,2021/03/28,官網,2021
cbabe9a7ea402,2021/03/28,官網,2021
cbb8a747ea693,2021/03/28,官網,2021
cc42add7eb4de,2021/03/28,官網,2021
cd294be7f647c,2021/03/28,官網,2021
cd726a2706cb8,2021/03/28,官網,2021
cd841be7f6e65,2021/03/28,官網,2021
cdabda67e2e77,2021/03/28,官網,2021
cdabdd17ef746,2021/03/28,官網,2021
ce2a91d367036,2021/03/28,官網,2021
ce4cc4c7ee95f,2021/03/28,官網,2021
ce2317d7f42e3,2021/03/28,官網,2021
ce231627f2209,2021/03/28,官網,2021
ced1d387f2d4a,2021/03/28,官網,2021
cf0da957ec732,2021/03/28,官網,2021
cf05b1f7de91a,2021/03/28,官網,2021
c2d1dc37ee3e0,2021/03/28,新竹巨城門市,2021
c85c6ad7eec21,2021/03/28,新竹巨城門市,2021
c1f4d4a8063c7,2021/03/29,台中勤美門市,2021
c5349e3806fbc,2021/03/29,台中勤美門市,2021
c0b2a7d60d820,2021/03/29,台北京站門市,2021
cc4b4388030ff,2021/03/29,台北京站門市,2021
ce8912e803867,2021/03/29,台北京站門市,2021
c7db1358031e1,2021/03/29,台北信義門市,2021
c2887cf80305b,2021/03/29,台北信義門市,2021
cc4b446805740,2021/03/29,台北信義門市,2021
c3be162803b25,2021/03/29,台北南西門市,2021
c7db14a805887,2021/03/29,台北南西門市,2021
c8d2c5d808e42,2021/03/29,台北南西門市,2021
c518850805c9c,2021/03/29,台北南西門市,2021
ca952d48076e5,2021/03/29,台北南西門市,2021
caea08980582a,2021/03/29,台北南西門市,2021
cf5d4f4692e8c,2021/03/29,台北南西門市,2021
c0c1411803dd0,2021/03/29,台北統一門市,2021
c51883b804788,2021/03/29,台北統一門市,2021
c1c4b4e7fd57c,2021/03/29,官網,2021
c1c4b477f73f7,2021/03/29,官網,2021
c5b7e84804149,2021/03/29,官網,2021
c5b7ea580a041,2021/03/29,官網,2021
c5b7ea680a2a6,2021/03/29,官網,2021
c5b7ebd80c537,2021/03/29,官網,2021
c6f9a527fe47d,2021/03/29,官網,2021
c7db145807132,2021/03/29,官網,2021
c7db164808018,2021/03/29,官網,2021
c8c820a80478c,2021/03/29,官網,2021
c8c8207801d76,2021/03/29,官網,2021
c8d2c6d80b6d0,2021/03/29,官網,2021
c9ce2dd60fff8,2021/03/29,官網,2021
c05cdad7d6818,2021/03/29,官網,2021
c53f5c4cd348b,2021/03/29,官網,2021
c73ae68800802,2021/03/29,官網,2021
c86fa2b806f4d,2021/03/29,官網,2021
c96dfd6f108bc,2021/03/29,官網,2021
c070caa80bbc6,2021/03/29,官網,2021
c090f578034f9,2021/03/29,官網,2021
c361bf3806f17,2021/03/29,官網,2021
c361bfb807700,2021/03/29,官網,2021
c680bb67febab,2021/03/29,官網,2021
c680bc07ffe25,2021/03/29,官網,2021
c680bc47fa097,2021/03/29,官網,2021
c2887f48096fe,2021/03/29,官網,2021
c49689c80b5ad,2021/03/29,官網,2021
c70422e7fe7a8,2021/03/29,官網,2021
c79234f806292,2021/03/29,官網,2021
c95757f47651f,2021/03/29,官網,2021
c3713805b8ac3,2021/03/29,官網,2021
c496863806e1b,2021/03/29,官網,2021
ca2ae3fcbdafc,2021/03/29,官網,2021
ca952d5806ee7,2021/03/29,官網,2021
ca952ef80a647,2021/03/29,官網,2021
ca721427f897e,2021/03/29,官網,2021
cad8d7180a067,2021/03/29,官網,2021
cad8d67809909,2021/03/29,官網,2021
cad8d67809949,2021/03/29,官網,2021
cae616268c3cb,2021/03/29,官網,2021
caea0ac8090c2,2021/03/29,官網,2021
caea08180441b,2021/03/29,官網,2021
cb51bd47f73de,2021/03/29,官網,2021
cbe5bde8010bd,2021/03/29,官網,2021
cbf200d7fe4cd,2021/03/29,官網,2021
cbf20017fd646,2021/03/29,官網,2021
cc4b47b80a5ed,2021/03/29,官網,2021
cc4b47d80aada,2021/03/29,官網,2021
cc4b465809930,2021/03/29,官網,2021
cce52c68060b6,2021/03/29,官網,2021
cd2dd7c806034,2021/03/29,官網,2021
cd2dd84809d24,2021/03/29,官網,2021
cd2dd918094eb,2021/03/29,官網,2021
cd86aad80a5ed,2021/03/29,官網,2021
