OrderId,CustomerId,TransactionDate,Channel,TransactionYear
od816d87ec6db,c237b2c7ec6d9,2021/03/28,官網,2021
od838c47f6c8f,c9776894d932d,2021/03/28,官網,2021
od824807f1a60,c9cd25b7f19b2,2021/03/28,官網,2021
of3349d7ee511,c2d1dc37ee3e0,2021/03/28,新竹巨城門市,2021
ofb638d7f6e53,c680ba57f6e52,2021/03/28,官網,2021
ofb41757ee8a1,ca1b63f7ee37e,2021/03/28,官網,2021
ofc5d6f7f1339,cd5b2417efb6b,2021/03/28,台北統一門市,2021
ofc60257f39e4,cfdadef2978e8,2021/03/28,台中勤美門市,2021
ofd89fe7eb0d4,ce2a91d367036,2021/03/28,官網,2021
ofda2797f4721,c70420a7f4408,2021/03/28,官網,2021
ofdb2877f6481,cd294be7f647c,2021/03/28,官網,2021
o0c16af8062c4,c38a1ba3e6b18,2021/03/29,台中勤美門市,2021
o0c175b8069e2,c3be162803b25,2021/03/29,台北南西門市,2021
o0c1389802848,c73ae69800978,2021/03/29,高雄巨蛋門市,2021
o1ba8f67fe4ce,cbf200d7fe4cd,2021/03/29,官網,2021
o1bab457fa0b9,ccece6e10c828,2021/03/29,官網,2021
o1bc9f3807134,c7db145807132,2021/03/29,官網,2021
o1bd69380b3cb,ca2ae3fcbdafc,2021/03/29,官網,2021
o1f4aec803634,c7db1358031e1,2021/03/29,台北信義門市,2021
o2aaf087f76c1,c1c4b477f73f7,2021/03/29,官網,2021
o2ab6f3809a88,cad8d67809949,2021/03/29,官網,2021
o2ae4f980b713,c8d2c6d80b6d0,2021/03/29,官網,2021
o2c94b6801afd,c40894d4cfe11,2021/03/29,官網,2021
o2cc592809fc0,c1d85ef414db1,2021/03/29,官網,2021
o3b8f9d7fff22,c680bc07ffe25,2021/03/29,官網,2021
o3bd556807808,c496863806e1b,2021/03/29,官網,2021
o3bde57807701,c361bfb807700,2021/03/29,官網,2021
o3bf49480c310,c7cb07b1acd45,2021/03/29,官網,2021
o6b55d780a042,c5b7ea580a041,2021/03/29,官網,2021
o6b519d8063d2,c79234f806292,2021/03/29,官網,2021
o7f4afe7fa3db,c680bc47fa097,2021/03/29,官網,2021
o7f6f2780441d,caea08180441b,2021/03/29,官網,2021
o7f62c7804fac,cdf27f0804fab,2021/03/29,官網,2021
o7f74aa806dea,cbf20017fd646,2021/03/29,官網,2021
o8a0dc480a24c,cad8d7180a067,2021/03/29,官網,2021
o8a142f809b40,cdb56a3cbda1d,2021/03/29,官網,2021
o8a118380adbc,c95757f47651f,2021/03/29,官網,2021
o8a169980c538,c5b7ebd80c537,2021/03/29,官網,2021
o9c4cd3805c96,c0b2a7d60d820,2021/03/29,台北京站門市,2021
o9c4df4806a86,cf5d4f4692e8c,2021/03/29,台北南西門市,2021
o10d6ad806e17,c518850805c9c,2021/03/29,台北南西門市,2021
o29da2c8082fb,c7db164808018,2021/03/29,官網,2021
o29db5b809d26,cd2dd84809d24,2021/03/29,官網,2021
o41bf9e7f83f3,c96dfd6f108bc,2021/03/29,官網,2021
o41df1080a487,cdf27fe80a485,2021/03/29,官網,2021
o41e81180a3e2,c5b7ea680a2a6,2021/03/29,官網,2021
o41ee6b80bbc7,c070caa80bbc6,2021/03/29,官網,2021
o41eeb580a5ef,cc4b47b80a5ed,2021/03/29,官網,2021
o41ef5180b5ae,c49689c80b5ad,2021/03/29,官網,2021
o81cf537ffa2d,cd7033547566c,2021/03/29,官網,2021
o81d1628005db,c7caff119bbb4,2021/03/29,官網,2021
o81e8a8806f4e,c86fa2b806f4d,2021/03/29,官網,2021
o89ee757fe47e,c6f9a527fe47d,2021/03/29,官網,2021
o89efbd80aadb,cc4b47d80aada,2021/03/29,官網,2021
o89f1b7801d77,c8c8207801d76,2021/03/29,官網,2021
o89f1108010bf,cbe5bde8010bd,2021/03/29,官網,2021
o92a379807a16,cd841a87f486c,2021/03/29,官網,2021
o92b50a809c85,c9ce2dd60fff8,2021/03/29,官網,2021
o92b85f80bc45,ce8917580bb7b,2021/03/29,官網,2021
o92b66980b2b3,c2897d842d1f3,2021/03/29,官網,2021
o025b428065df,cd2dd7c806034,2021/03/29,官網,2021
o393c7e7f897f,ca721427f897e,2021/03/29,官網,2021
o396b7d80aa92,c53f5c4cd348b,2021/03/29,官網,2021
o534c3a809d95,c8d2c5d808e42,2021/03/29,台北南西門市,2021
o830b758032c2,c2887cf80305b,2021/03/29,台北信義門市,2021
o830c5d804848,c4880ba77082c,2021/03/29,新竹巨城門市,2021
o830cc6804d1c,c0c1411803dd0,2021/03/29,台北統一門市,2021
o0273dd80abec,c3713805b8ac3,2021/03/29,官網,2021
o0592da8059d0,c090f578034f9,2021/03/29,官網,2021
o5346f88043f4,cce52a5804162,2021/03/29,新竹巨城門市,2021
o9296be807b06,cdf27f1807918,2021/03/29,官網,2021
o05986e8066f8,cce52c68060b6,2021/03/29,官網,2021
o15784d80996b,c2887f48096fe,2021/03/29,官網,2021
o39665a8090cf,cdf28118090a3,2021/03/29,官網,2021
o92850a7f80d1,ce481f37f7ee7,2021/03/29,官網,2021
o0590688070e1,c361bf3806f17,2021/03/29,官網,2021
o1570378095eb,cd2dd918094eb,2021/03/29,官網,2021
o3963788090c4,caea0ac8090c2,2021/03/29,官網,2021
o02553180414a,c5b7e84804149,2021/03/29,官網,2021
oa2c9647fc402,ce231907fc2aa,2021/03/29,官網,2021
oa2ef25800804,c73ae68800802,2021/03/29,官網,2021
oa334de80a822,c3a3fd831a9a8,2021/03/29,官網,2021
oa310657fea17,c9519624c966e,2021/03/29,官網,2021
ob42c117f7c57,ce481ee7f7c56,2021/03/29,官網,2021
ob43b587fed0f,c680bb67febab,2021/03/29,官網,2021
ob436cc7fd6c5,c1c4b4e7fd57c,2021/03/29,官網,2021
oc5b90a809bde,c91057136be28,2021/03/29,官網,2021
oc5c93380a77c,ca952ef80a647,2021/03/29,官網,2021
oc596f87f767a,cb51bd47f73de,2021/03/29,官網,2021
oc786b280417f,cae616268c3cb,2021/03/29,官網,2021
oc58733804a68,c8c820a80478c,2021/03/29,官網,2021
od5bb9a804e0e,c51883b804788,2021/03/29,台北統一門市,2021
od5be358071c7,c5349e3806fbc,2021/03/29,台中勤美門市,2021
od60eb7809932,cc4b465809930,2021/03/29,官網,2021
od8475c7fdcb0,ce25754224a66,2021/03/29,官網,2021
od6192480879c,ca952d48076e5,2021/03/29,台北南西門市,2021
oddf8397f80d9,c05cdad7d6818,2021/03/29,官網,2021
ode02817fe7a9,c70422e7fe7a8,2021/03/29,官網,2021
of33d2f803641,cc4b4388030ff,2021/03/29,台北京站門市,2021
of33e98804e50,ce8913c804be3,2021/03/29,新竹巨城門市,2021
of33f80805cbc,cc4b446805740,2021/03/29,台北信義門市,2021
of3409d806c42,caea08980582a,2021/03/29,台北南西門市,2021
of97389804bea,ce8912e803867,2021/03/29,台北京站門市,2021
ofb8ef1806ee9,ca952d5806ee7,2021/03/29,官網,2021
ofb9bf880a5ef,cd86aad80a5ed,2021/03/29,官網,2021
ofc67d3806609,c1f4d4a8063c7,2021/03/29,台中勤美門市,2021
ofc6801806ac8,c7db14a805887,2021/03/29,台北南西門市,2021
ofd863980a69d,cf878350c8f07,2021/03/29,官網,2021
ofdd6a3807ecf,cf5ce78692e4f,2021/03/29,官網,2021
ofdd72b809c8b,cad8d67809909,2021/03/29,官網,2021
o0c1c98817a75,c1669818178c3,2021/03/30,新竹巨城門市,2021
o0c1fa381af7a,cf5d616692e98,2021/03/30,台北南西門市,2021
o0c9e9181a5cb,c33fce7cbcf85,2021/03/30,官網,2021
o0ca82b820fe4,cbfc6ab820e8b,2021/03/30,官網,2021
o0e4a4e820c31,ce68b11820970,2021/03/30,官網,2021
o0e3896819e1d,ca4bec7819e1c,2021/03/30,官網,2021
o0ec8fe81a122,c86fa38808b55,2021/03/30,官網,2021
o0eca8f81a62c,c45c83481a62a,2021/03/30,官網,2021
o0ecc1181c209,c41b42281c17c,2021/03/30,官網,2021
o1b80e2817694,cabf1868169be,2021/03/30,官網,2021
o1b841c8166d8,ca49c517df541,2021/03/30,官網,2021
o1d1c638149c4,c2b4f868149c3,2021/03/30,官網,2021
o1d32dd81918a,ceb26645a6c2b,2021/03/30,官網,2021
o1d326f8195a3,c16699881932e,2021/03/30,官網,2021
o1d1880812a19,ce25a03812961,2021/03/30,官網,2021
o1f57ce81d747,cf2618a81d347,2021/03/30,台北南西門市,2021
o5d7a6281e23d,ce8912d8028c1,2021/03/30,官網,2021
o5d79a881d3ab,c60451b43f81b,2021/03/30,官網,2021
o5ddc08814749,c1ddf9d3ecf37,2021/03/30,官網,2021
o5de2bb818c2f,cbc455a818c2e,2021/03/30,官網,2021
o5de3548161cf,c752da258b73f,2021/03/30,官網,2021
o6aeaba82024b,cb63e1b81fc67,2021/03/30,官網,2021
o6fc20d81f8a2,c724f8381f8a1,2021/03/30,官網,2021
o7f897c80cd33,c3be19e80cc27,2021/03/30,官網,2021
o8a1a9380d837,c070ceb80d6f8,2021/03/30,官網,2021
o8c4bfb81fa84,c25d1dc81f893,2021/03/30,官網,2021
o8c22e181c2e7,c42256881c2e5,2021/03/30,官網,2021
o8c29cf81f531,c8954947c9e79,2021/03/30,官網,2021
o9ab1eb81fe88,ca3441f81facd,2021/03/30,官網,2021
o9b90b481c891,cb63dfb81c890,2021/03/30,官網,2021
o9b876381a1c4,c16698b819dda,2021/03/30,官網,2021
o9b882681a406,cbfc66a81a27f,2021/03/30,官網,2021
o9b895981c09f,ce1979681bfce,2021/03/30,官網,2021
o9c58be81e098,c62849e4bab6f,2021/03/30,台北信義門市,2021
o9d2df381e180,c2596c5213860,2021/03/30,官網,2021
o9eb3ad81e2d7,cbd596981e2d5,2021/03/30,官網,2021
o9eb7c3821008,cbe5c3380a542,2021/03/30,官網,2021
o10d2d98153f9,ccb51a98153f7,2021/03/30,官網,2021
o10d59f81757e,ca262e181757c,2021/03/30,官網,2021
o26bedc8210d3,c8a701541350b,2021/03/30,官網,2021
o28a9178148a1,c9415cc814863,2021/03/30,官網,2021
o33b452814f13,cc466b4814cf0,2021/03/30,官網,2021
o33cd4c821037,ce3116264cc74,2021/03/30,官網,2021
o36db1881edeb,ca696e9cb75f0,2021/03/30,官網,2021
o41f00880d68b,c3be1a180d420,2021/03/30,官網,2021
o41fbad80e0d4,cc4b47e80df34,2021/03/30,官網,2021
o51d88481fb6b,c45c85781fb6a,2021/03/30,官網,2021
o52dbc58142b3,c47a62d4ea949,2021/03/30,官網,2021
o52debb8151dc,cf071eb814ec2,2021/03/30,官網,2021
o52e9998177eb,c878b2e8177ea,2021/03/30,官網,2021
o59cb5b80f0b8,c10a80880f005,2021/03/30,官網,2021
o59e002817cfb,c7f79cb693e37,2021/03/30,官網,2021
o60ee0a81b285,c45c83081a28b,2021/03/30,官網,2021
o531ff78148fe,c409273cc1dbf,2021/03/30,官網,2021
o674eb581fb25,c25d1dd81fb24,2021/03/30,官網,2021
o703fef82109e,c41b43582109d,2021/03/30,官網,2021
o810d9182160d,cb9c51382160c,2021/03/30,官網,2021
o912fb881619e,c49685d806272,2021/03/30,官網,2021
o913d59817de7,cd60d152faef2,2021/03/30,官網,2021
o1586c580e476,c3be1b080e475,2021/03/30,官網,2021
o4364d381cae1,ca3441b81c954,2021/03/30,官網,2021
o01822a820e7e,ca3443d820e7d,2021/03/30,官網,2021
o15919d80d831,c3be1a580d830,2021/03/30,官網,2021
o53381d8190db,ce762bf818ecb,2021/03/30,官網,2021
o58202b81a7fa,cfc6ee281a380,2021/03/30,台中勤美門市,2021
o91430d817de3,c5bc4717837b9,2021/03/30,官網,2021
o39758580cdc3,ca25a841f1d0c,2021/03/30,官網,2021
o53539081d660,cf443880f4b0f,2021/03/30,台北南西門市,2021
o53549981e7d3,c1f58ab81e702,2021/03/30,台北信義門市,2021
o610022820d3f,c87981a820723,2021/03/30,官網,2021
o675010820f5f,c4afaf940380a,2021/03/30,官網,2021
o285713819528,c10a836819443,2021/03/30,官網,2021
oaad03e819f6e,ca4bec3819c72,2021/03/30,官網,2021
oafe1b581f245,cf2619581f244,2021/03/30,官網,2021
ob46b2180d4cf,c563c167a3805,2021/03/30,官網,2021
ob85f16821490,cf261a682148f,2021/03/30,官網,2021
ob8808f81f8d0,ca071ed81f8cf,2021/03/30,官網,2021
ob694848174d1,c02cc2d8174d0,2021/03/30,官網,2021
oc519cf81f5b8,c3cc73c81f347,2021/03/30,官網,2021
oc776368207a7,cc0107a319c96,2021/03/30,官網,2021
ocaf39281f987,ce8f4840dde7b,2021/03/30,官網,2021
ocdd0da821267,ca071e181a9e8,2021/03/30,官網,2021
ocdd0338207ad,cbd59878207ab,2021/03/30,官網,2021
od5c7a581d69a,c9366d5130c5f,2021/03/30,台北南西門市,2021
od5c71181ccd0,cd5c6e981cbbc,2021/03/30,台中勤美門市,2021
od5c391818c66,c57c3fd3a7900,2021/03/30,台北京站門市,2021
od56e57816771,c64a8e681676f,2021/03/30,官網,2021
od61d17818988,cace8971b55ec,2021/03/30,台北信義門市,2021
od62fac8156f2,cad8d8180a908,2021/03/30,官網,2021
od75d93818fcd,c10a834818ef2,2021/03/30,官網,2021
od527c6817c29,c8a7c347c7fd6,2021/03/30,官網,2021
od642c3819625,cabf1948193d0,2021/03/30,官網,2021
od876ac80d491,c28881e80d490,2021/03/30,官網,2021
od7465b810cf0,c4ce3e5810223,2021/03/30,官網,2021
od6237881f36b,cd7f5376df874,2021/03/30,台北南西門市,2021
od51942814ad8,cc466b0814ad6,2021/03/30,官網,2021
od51655813868,cc466ad813867,2021/03/30,官網,2021
odd92bd81a271,cc7933d46239c,2021/03/30,官網,2021
odd948281f9e8,c2f04ef2408bc,2021/03/30,官網,2021
oe14ef582062b,c8a45c381fa3e,2021/03/30,官網,2021
oe534c281f4aa,c14cd8581f4a8,2021/03/30,官網,2021
oe931e0818710,c7f80965f71d3,2021/03/30,官網,2021
oe942ee81e9b8,cbfc67081e7a5,2021/03/30,官網,2021
oedbf82815857,cd92c7f81570e,2021/03/30,官網,2021
oedc041815535,cd92c82815533,2021/03/30,官網,2021
oedcc7f817922,cf9071347d608,2021/03/30,官網,2021
of8e5628163b7,c02cc1e8163b6,2021/03/30,官網,2021
of8f03881829d,ca4bea2816cdc,2021/03/30,官網,2021
of344f68176a6,c2618facd38a2,2021/03/30,台北信義門市,2021
ofc6db6819323,c277b91818f6b,2021/03/30,台北信義門市,2021
ofdf89f80e612,c070cef80e55e,2021/03/30,官網,2021
o0f3f6b8300fd,c4fa5f482faf8,2021/03/31,官網,2021
o0f8daf82c80f,cf261a682148f,2021/03/31,官網,2021
o0f8e8e82cbc4,c67629682af90,2021/03/31,官網,2021
o0f338282d5b0,c3afa0d82d5af,2021/03/31,官網,2021
o1ab10883493a,c5b22d14a84c6,2021/03/31,官網,2021
o1ce2e382d3a8,ce1a8b7cbfd5a,2021/03/31,官網,2021
o2af45f82f957,c4fa5f282f4b2,2021/03/31,新竹巨城門市,2021
o2af80c830e2a,c05abe1830df5,2021/03/31,高雄巨蛋門市,2021
o3f45e882feec,cfc618982fd34,2021/03/31,官網,2021
o4d03e482ea43,cc8ede882ea42,2021/03/31,官網,2021
o4fc46d8227d6,c3c109cce1909,2021/03/31,官網,2021
o5fe94882d552,ce2015882d550,2021/03/31,官網,2021
o6babd982aa9c,c782fcd82aa14,2021/03/31,官網,2021
o7cc6d5836508,c31156a756422,2021/03/31,官網,2021
o7cc414836685,cf113bf83655a,2021/03/31,官網,2021
o7f2cc482e6a3,c44e08c82e536,2021/03/31,官網,2021
o7f31dc82f34c,c47a62d4ea949,2021/03/31,官網,2021
o7f336482fe89,cf24bfe82fe88,2021/03/31,官網,2021
o9b3b18834986,c5fe33482b670,2021/03/31,官網,2021
o9b4233835cda,cdcebd7743722,2021/03/31,官網,2021
o9b4294835dad,cbbadb8835d1f,2021/03/31,官網,2021
o9b46148362e3,c4e2bd283627b,2021/03/31,官網,2021
o9b4537836042,c4fa62a835e02,2021/03/31,官網,2021
o9b4903836839,caf43db836838,2021/03/31,官網,2021
o9c5cf682c794,c1a53764fc620,2021/03/31,新竹巨城門市,2021
o9c5d8e82cee9,c502cba82cc34,2021/03/31,台北信義門市,2021
o9c8cd2830a58,c4e2bae8307d3,2021/03/31,官網,2021
o9c926e831fc9,c92a023831fc8,2021/03/31,官網,2021
o9ca1c5835357,cc681c1835356,2021/03/31,官網,2021
o9ca0308356db,c6cc74de9d238,2021/03/31,官網,2021
o9ed3be834a64,c5b25de4151f2,2021/03/31,官網,2021
o9ed80683411b,c0d923983411a,2021/03/31,官網,2021
o9ed181832474,cbbada18322b3,2021/03/31,官網,2021
o9ed489833092,c900868833091,2021/03/31,官網,2021
o9ee0d5835722,c90085b8307ff,2021/03/31,官網,2021
o00f353822f74,cb9c53f822f72,2021/03/31,官網,2021
o00f77182802e,c25d1ed82802c,2021/03/31,官網,2021
o00fed982a38d,cf261c382a38c,2021/03/31,官網,2021
o02e41782a3a6,c45c86c82a06f,2021/03/31,官網,2021
o44a0fd834a5a,c16e7c9834a59,2021/03/31,官網,2021
o44ab5383676e,c4e2bcc836416,2021/03/31,官網,2021
o58a66982f5cf,ca2b01982ef47,2021/03/31,官網,2021
o77d089827e7a,c41b464827e79,2021/03/31,官網,2021
o98a0f583360f,c7254bf771317,2021/03/31,官網,2021
o98a744834dfa,c4fa622834df8,2021/03/31,官網,2021
o98aad6834f43,c74664c4a9946,2021/03/31,官網,2021
o057fa38298f9,ca0722f8297ec,2021/03/31,官網,2021
o146c98830ef8,cefc9b4424d97,2021/03/31,官網,2021
o147d6f834f74,c4e2bba834f73,2021/03/31,官網,2021
o182fa18332b8,c4cda903b9f7c,2021/03/31,官網,2021
o183a4d835854,cd7f45e6c7ee9,2021/03/31,官網,2021
o183afa835a2b,c2597dc231080,2021/03/31,官網,2021
o183e10835c51,c4fa62f835c4f,2021/03/31,官網,2021
o273d1883135c,c4fa5fd83135b,2021/03/31,官網,2021
o274bc08346b9,cc681c68346b8,2021/03/31,官網,2021
o401bcd834d3f,ca2b03c834d3d,2021/03/31,官網,2021
o514ce68353cb,c58520638a19e,2021/03/31,官網,2021
o514eeb835ecc,c2641527d795c,2021/03/31,官網,2021
o514f34835c6c,c27e9c4252880,2021/03/31,官網,2021
o515ea1830057,cc6f754830056,2021/03/31,官網,2021
o589afa82ce18,c4d9fe8eda8f1,2021/03/31,官網,2021
o589b6e82ce78,c9fd16e1a0105,2021/03/31,官網,2021
o745de082d332,c62698a7c66eb,2021/03/31,官網,2021
o755e9d831901,c4fa600831900,2021/03/31,官網,2021
o756def835e3c,c896d6d835e3b,2021/03/31,官網,2021
o988b07833e30,cc4f7fb53c370,2021/03/31,新竹巨城門市,2021
o992d67833a38,c21126b81f700,2021/03/31,官網,2021
o992d72833c31,cf0288c626016,2021/03/31,官網,2021
o995c7f82a5e1,c5ec17682a20f,2021/03/31,官網,2021
o0102c582b206,c6d7a2582b205,2021/03/31,官網,2021
o0574c68286e9,c724f8a82049d,2021/03/31,官網,2021
o0586c182b741,c2749fa82b633,2021/03/31,官網,2021
o1473fc836613,c95757c4762c2,2021/03/31,官網,2021
o1481d48354e4,c4fa62b8354e3,2021/03/31,官網,2021
o4015c3833944,c4fa610833734,2021/03/31,官網,2021
o4019ca83467f,c7b7c6d550e61,2021/03/31,官網,2021
o5150d6835d78,cc681d8835c89,2021/03/31,官網,2021
o5159f182ebca,c5aa26482e808,2021/03/31,官網,2021
o5409c28332f8,c339adb536d9c,2021/03/31,台北京站門市,2021
o6143f2835217,cedbbf6835216,2021/03/31,官網,2021
o7462f782e6ba,cc8edeb82e6b8,2021/03/31,官網,2021
o7467f282f3d1,c01196682f23e,2021/03/31,官網,2021
o9933e5834cee,c92a036834c06,2021/03/31,官網,2021
o14719a836057,cf11396831e4f,2021/03/31,官網,2021
o14769a833746,c0671e882e395,2021/03/31,官網,2021
o14881e83688d,cf113d08367bd,2021/03/31,官網,2021
o18344d8344eb,c0d92578344e9,2021/03/31,官網,2021
o50708e830690,c6d3e58830591,2021/03/31,台中勤美門市,2021
o51516d835e5d,c4e2bd9835e5b,2021/03/31,官網,2021
o53581b82c6fa,ce36674696922,2021/03/31,台中勤美門市,2021
o54053b831f5f,c9b90e0831e5f,2021/03/31,台北統一門市,2021
o99338e834b83,c3d7a1a72d048,2021/03/31,官網,2021
o05715482bb57,cfd20f282b91e,2021/03/31,官網,2021
o33402282ea8d,c3c508582e9d8,2021/03/31,台北信義門市,2021
o53817282e714,ce354e325798b,2021/03/31,台北信義門市,2021
o274058831f3e,c4e2bb3831f3c,2021/03/31,官網,2021
o275436835f13,c0d924c835b47,2021/03/31,官網,2021
o514575833ee4,caf7a024800f6,2021/03/31,官網,2021
o988842832eb5,c6a44723a9c2b,2021/03/31,台北南西門市,2021
o1474488333e8,c567c28034f71,2021/03/31,官網,2021
o1487998364f1,c120320e9f097,2021/03/31,官網,2021
o1827628311e4,c9a4d3067b28e,2021/03/31,官網,2021
o4008468305c5,ca2b0278304e5,2021/03/31,官網,2021
o5072238313fb,cf423898313d3,2021/03/31,台中勤美門市,2021
o51480283451b,c9602e437bc9e,2021/03/31,官網,2021
o54099683325d,cf24c1883237e,2021/03/31,台北京站門市,2021
o147667833725,cd721ad833724,2021/03/31,官網,2021
o747059833443,cbd49d4709a81,2021/03/31,台北信義門市,2021
oa4de61830a61,cc681aa830807,2021/03/31,官網,2021
oa4facb83687e,c4fa63583687c,2021/03/31,官網,2021
oa97f9282adc2,c261988cd38c8,2021/03/31,官網,2021
oa977dc82727d,c724fac826f2a,2021/03/31,官網,2021
oa985da82bf7c,c8fa0a240349f,2021/03/31,官網,2021
oa986bc82c221,cbe9e7482c10b,2021/03/31,官網,2021
oa9700b8217c3,cbfc6908213d7,2021/03/31,官網,2021
oa9819782b33c,c6d7a2a82b33a,2021/03/31,官網,2021
oa9845682b9f3,cbe9e7082b907,2021/03/31,官網,2021
oaae1178217a1,c14cd9b821419,2021/03/31,官網,2021
oac873e822f43,cb9c52e822f42,2021/03/31,官網,2021
oad6faa82a418,c02af4282a38b,2021/03/31,官網,2021
oadac848329f4,cbbe2638329f2,2021/03/31,官網,2021
oadb6b083482e,c1d3f0651e0b3,2021/03/31,官網,2021
oadb51b8344e0,c4ac36cf19b31,2021/03/31,官網,2021
ob864f882613a,c3cc751826040,2021/03/31,官網,2021
obeaceb83493b,c4fa61e834939,2021/03/31,官網,2021
obeaf268356a1,cf24c018301b5,2021/03/31,官網,2021
obeb2e2836282,c0119a7836281,2021/03/31,官網,2021
obeb33e835be3,cd721b68358c5,2021/03/31,官網,2021
oc0ecba823a02,ce68b29823935,2021/03/31,官網,2021
oc0f30d8298e7,c25d1f482939e,2021/03/31,官網,2021
oc0f99482a9ff,c45c82e81df1a,2021/03/31,官網,2021
oc7a7c1830988,cc2c1f73b714a,2021/03/31,官網,2021
oc7a831830b45,cd971901ade9a,2021/03/31,官網,2021
oc7bbfb8352ec,c29fa3acd5543,2021/03/31,官網,2021
oc7bcc9835460,ccaea2283524f,2021/03/31,官網,2021
oc7bd63835f2c,c62b868835b4d,2021/03/31,官網,2021
oc91a2b82ecd6,cc6819582ecd5,2021/03/31,官網,2021
oc3509c828ecb,c8a45e08289ee,2021/03/31,官網,2021
ocab86c82e5e5,ce20e6f82deaf,2021/03/31,官網,2021
ocab61982de28,cba304482d37d,2021/03/31,官網,2021
ocabba282eec3,caf439a82ee21,2021/03/31,官網,2021
ocabfde82ff6f,c92d30b82ff6e,2021/03/31,官網,2021
ocd938382d137,c0604ae82d009,2021/03/31,官網,2021
ocf2e5a82d0db,c5144c082d051,2021/03/31,官網,2021
od05c7a82e01c,ce2015782e01a,2021/03/31,官網,2021
od05f6182eae6,c6ea7b082eae5,2021/03/31,官網,2021
od09e0282b8ae,c5106d382b8ad,2021/03/31,官網,2021
od09e1682b8c9,ce070f882afac,2021/03/31,官網,2021
od62f96821cdf,cf261ac821bbb,2021/03/31,官網,2021
od058fa82d4db,c9ce3356194e7,2021/03/31,官網,2021
od059c482d521,c316a3f77925a,2021/03/31,官網,2021
od264ce82f56f,caf439b82f56d,2021/03/31,官網,2021
od266fd8301c4,c62b83982ff3a,2021/03/31,官網,2021
od2609f82eab3,c90757982eab2,2021/03/31,官網,2021
od0950582a3d4,c87983182a3d2,2021/03/31,官網,2021
oe015ad8233d7,c21128b822e09,2021/03/31,官網,2021
oe023d582b998,c96449082b85f,2021/03/31,官網,2021
oe01868828a01,ce68b11828a00,2021/03/31,官網,2021
oea7f758326c1,caf43b08326c0,2021/03/31,官網,2021
oea8cbf83566b,cc681d88355bc,2021/03/31,官網,2021
oea945f836435,c0d3c4d43db69,2021/03/31,官網,2021
oec7acd83228f,c4c9c898321fb,2021/03/31,台北信義門市,2021
oec7dd58332cd,cc216763ec479,2021/03/31,台北統一門市,2021
oed69bc8362a6,c0119ae8362a5,2021/03/31,官網,2021
oed666d835b44,c896d8183598f,2021/03/31,官網,2021
of3d17b823ca0,c05fde91e046e,2021/03/31,官網,2021
of3e2b882bea6,ced9a54795777,2021/03/31,官網,2021
of420c58300f4,c715fd3c402ce,2021/03/31,台北南西門市,2021
of1101982b957,ccb1ff782b955,2021/03/31,官網,2021
of9503482df8e,c0604b282df8c,2021/03/31,官網,2021
of10929829bbc,c45c886829bbb,2021/03/31,官網,2021
ofad81583372f,c62b85383372e,2021/03/31,官網,2021
ofaf52b833f4b,ce67bc3259989,2021/03/31,官網,2021
ofaf1858331a0,cedbbe383319f,2021/03/31,官網,2021
ofaff1083559c,ccaea2283559b,2021/03/31,官網,2021
ofb05a28366fc,ccaea378366fb,2021/03/31,官網,2021
ofb033d836269,c35dd43f8f5a0,2021/03/31,官網,2021
ofb0362836224,cedbc008361a1,2021/03/31,官網,2021
o0b20e284af99,c6819b184af98,2021/04/01,官網,2021
o7b0c06842b4d,cea49578429da,2021/04/01,台北統一門市,2021
o7b1358848809,cf57fa9848534,2021/04/01,台中勤美門市,2021
o7d92c9843c77,cea49468437fa,2021/04/01,官網,2021
o9d503b84510f,ca57ab4842ba4,2021/04/01,高雄巨蛋門市,2021
o9f4ce18489d7,ce15c5f6905ac,2021/04/01,台北信義門市,2021
o9f4da084919d,c32edb684802b,2021/04/01,台北信義門市,2021
o35a2a58451d5,c65e97f6926e0,2021/04/01,高雄巨蛋門市,2021
o35a6fb8497ce,c4b810e253b6d,2021/04/01,台北南西門市,2021
o82f9447d9271,c5332b97d9229,2021/04/01,高雄巨蛋門市,2021
o162b6e84985b,c363a30846e1d,2021/04/01,台北南西門市,2021
o354ab2849622,c71e7a6849621,2021/04/01,官網,2021
o363a65846efa,cc782bb845c99,2021/04/01,高雄巨蛋門市,2021
o614da6836940,c4f8f287c383e,2021/04/01,官網,2021
o822e22845c09,c7f2b9b845a3a,2021/04/01,官網,2021
o992a4a8407b8,c92a043835504,2021/04/01,官網,2021
o3637f8844f7a,c10ca1e7ec7b2,2021/04/01,台北統一門市,2021
o5156be836c06,c90088e836a80,2021/04/01,官網,2021
o6980e9843a73,c80a73784353c,2021/04/01,官網,2021
o16286d846b78,c7cae6d19658d,2021/04/01,新竹巨城門市,2021
o83060b7f18cb,cf3347b7ee0ea,2021/04/01,高雄巨蛋門市,2021
oad2157840bf4,c5984aaf9d0a2,2021/04/01,台北京站門市,2021
oad2872845e77,c88f254845a72,2021/04/01,新竹巨城門市,2021
oad27818450aa,c3634ba843022,2021/04/01,高雄巨蛋門市,2021
oadc2dc8369c9,cd721c08369c8,2021/04/01,官網,2021
oadc4a2836b58,c16e7a5831a66,2021/04/01,官網,2021
oadcfa983e6b7,cb530b73a0851,2021/04/01,官網,2021
ob1dd73847447,c7b016f84734f,2021/04/01,官網,2021
oc783b4846a34,c80a746844d99,2021/04/01,台北京站門市,2021
